Comment,Language_Index,Language
guhagulor deyal sunder chhabi aar mankada bhaskarya die sajano ya gautama buddher jivan sampark bale.,0,ben
"tave, tader bier dine baidehi ase pauniai na evan se mumbai palie gamee ei katha prakashith has.",0,ben
"namaskar, aponi ki trinity elementary sculer artser shikshak misse radhika?",0,ben
"bi.es.i-r banisya kshetrati prasaarit kare die, 2001 evan 2002-e icuity derivativeguli sah es.and.pi bi.es.i sensex vikalpaguli unnayan saadhit has.",0,ben
agamikal ambedakar jayanti!,0,ben
vivah nivandhikarner anurodh janie ekata effedevit aapnake jama dite have.,0,ben
tumi?,0,ben
"halo, aami ei prathambar i-visar janya avedan karchi.",0,ben
ekhano ki pitruk baritei acho naki?,0,ben
"dipstambh, krush evan ghore modhnike anusaran kara ekati rathke centra kare nirmit gowar tabloti dharmian sampreethi pradarshan kare.",0,ben
"dhanyabad, aapnar saathe aalap hay bhalo laglo!",0,ben
'dakshina ganga' name parichit godavari halo ganga pare dvitiya dirghatam evan dakshina bharter dirghatam nadee.,0,ben
aami tader ekhan janie diesi yate dhukte gele aapnake kono jhamela mukhomukhi na hate has.,0,ben
"ekhane pratnatattva, bhutattva, arthnaitik soundarya aar shilpakalar srijanshil o baignanik kajer panchta galari saathe chhata vibhag ach.",0,ben
amra khub bhaal protein chizkek banai.,0,ben
aami jal sarvarah vibhager karmakartar kache eta pathi dev.,0,ben
punit ishwark digypi hari narayaner charitre dekhe khub bhaal lamal.,0,ben
santarer suvidha upalbdh thackle dube gele pran baanchanor kaushalti prayoger madhyam sabthek bhalo anushilan kara sambhava.,0,ben
"charidike astra sajano, sakaler jalkhabar tiri, kudharth mugulo khavarer pratham grasstuku chibochque; paniyer cup bharti kare present kara.",0,ben
"22 na dhara upadhara (2) anuyayi, anumati pete chawa kono vyaktike sathik kartrupaksher kache likhit avedan karte have.",0,ben
maikel angello aar miran chhillen dujan suparichit shastriya bhaskar.,0,ben
khub tadatarii shakha yabo aami.,0,ben
madraser ek ukil ti. rangachari netrutve tinjan ingrej o tinjan bhartiya nie isici gathit hayesil.,0,ben
"parerta dekhar cheshta karabo, yakhan have.",0,ben
anaya desher naagarikatva thaka karu kshetreo ekai katha khat.,0,ben
amra ki minerer chuda percent yete parav?,0,ben
tumi thik kareso bhavishyate tumi ki hate chav?,0,ben
"oh, eta suswadu shonachhe.",0,ben
"caryat, buker dudhe thaka pushtir ghanatva, protein, carbohydrate aar fat shishur vruddhir kshetre khubi gurutvapurna.",0,ben
era madhye conta taka tolar counter?,0,ben
"appler pracharak gai kawasaki brand nie ei gondamitic ""hatha pawa konokichu"" balle 2014-e aami vyakhya karechhilam ye appler panyer sang ""avishwasya ek vyaktigat sampark royas manusher"".",0,ben
ekati chalant trener chadev manchasth anekguli maramari drushya sambolit railpath thrilar tufan mail (1932) thek shuru kare tanra ei barger raja hay then.,0,ben
aisav college yegulo tumi balle besh naam kara.,0,ben
"bijedy praarthi hisabe 2000 sale, jedy praarthi hisabe 1990-e evan jeenpi praarthi hisabe 1977-e ei asana jayi han tar pita advaitha prasad tsing.",0,ben
"dhanyabad, lelina.",0,ben
"tara upanyastike anaya kichute rupayit kare evan taar falaphal hal ekati sankar, ek guchchha barger mishran.",0,ben
amar mate eta ekajan chhatrer janya sabche bhaal shakh.,0,ben
ei anchale lanka gundo sabadhanbhave vyabhhar kara has.,0,ben
"bharter manchitre ratnakhchit mukuter matan basano kashmir rutur sang sang taar rang paribartan kare - shite yakhan pahaar barfer carpete mora thake, takhan masrun dhaler upar ski kara ya o slej gaddi chale; basante o grishm madhur shishire dhaka bagan, tarangait hrad ei upatyakatique shwasaruddhakarabhave sunder kare tole.",0,ben
"ekati hal apushti, ya madhye royas barer vruddhi hras (badus andaje kam uchchata), kshaya (uchchata andaje kam ozon), ojner swalpata (badus andaje kam ojan) evan microneutryenter ghatti baa apratulata (jaruri vitamin o mineraler abhav).",0,ben
"seter janya, tomader sakalke kovid-19 tikar anthat pratham dozeta nie rakhtei have.",0,ben
aapnar ekata debit baa credit cardo lagave.,0,ben
"ai, tumi bhugole sabasma ki kare sarbochch nambar pao balo to?",0,ben
gatkal raate aami ye ganer sera plalist baniechi seta shunbo amra.,0,ben
"chawar kaaran eta ye, aami eta amar bandhavike ta dite pari yate se eman karu sang ei courser vishya vishdev katha balte par.",0,ben
"ei karna aami puro plantai batil kare dichchhilam, kintu takhnai tomar katha mane parlo.",0,ben
anjur vivah has robert baby jarjer sang yini hollen tripal jampe praktan jatiya champiyan evan tar prashikshakow.,0,ben
"jamakapatier katha uddl yakhan, tomargulo alomelo aar nongra lagno.",0,ben
eta to besh bhalo bhavana.,0,ben
aami amar celer mobile phone aar video gamer prati kramash barhte thaka asakti nie chintit.,0,ben
"tumi aar tomar greek naam, bhai!",0,ben
"oh, achha, seta kara yete par.",0,ben
aami ki ei vimata analine kinate pari?,0,ben
"kamala, kave kaje firso?",0,ben
"mih desai, eta aavashyak ye chharachatrira pariwesh sanrakshan karte shikhuk.",0,ben
aapnar sahayyer janya aapnake anek dhanyabad.,0,ben
"2003-era vattel pariwesh moolayan vyavastha (bidies)-r dwara krut bangalorer bhaut, jaivik evan aarth-samajik manadandguli ekati moolayan nirdesh kare ye, bangalorer jaler gunaman evan sthalaj o jalaj bastutantraguli adarsher kachakachi also shahrer arthsamajik mapadandguli (yaan chalachal, jivaner gunaman), bayur gunaman evan shabd dushan kshatikar paryay chhil.",0,ben
"ullekhayogya stanyapayi praani, ya desher madhyei bilupt hay gamee baa bilupt bale dhare newa hayes, taar madhye halo bhartiya baa esiatic chitaa, javadeshiya gandar evan sumantra gandar.",0,ben
"28 na dhara bale ye, ekati gramka yakhan yuddher madhyam dakhle aana has takhano kohn daler dwara luptarajer anumati thake na.",0,ben
"1967-r rajya vidhansbha nirvachane sabkati samajatantrik dal baad pade ya, evan sipiai virodhi daler maryaada hara.",0,ben
2007-e anita ulfke sahakari sampadak evan theodore paappaske ekicutive sampadak hiseve taalikabhukta kara has.,0,ben
ajker janya atuqui.,0,ben
"chitrakala, bhaskarya, sahitya, sthapatya, chalachchitra, sangit aar theatre agulor madhye anyatam.",0,ben
naagarikara samaimato sahayya pan gene bhalo laglo.,0,ben
"parasttalguli besarkarikaran, krushi bipanan parishanguli dravibhavan, bideshi binioger pakshapati adhik mukta binioger anumodan, banking shilper besarkarikaran, aitihyagat, pradhan panya raptani baichitrya, evan khadya upadne adhik binioger saakshi thekese 1980-paravarty ratsirac evan japhir shasanguli.",0,ben
"ei rutugatbhave baishishtyasuchak sampradaguli bivinn jivan gaian royas, ya tader jalbayur rutuvichitrya dwara pradhanath wapamatra o vrushtipater harer kshetre vapkbhave prabhavit has.",0,ben
shishuder janya shastriya sangit shekha ki upkaari?,0,ben
pallabder nirmaner prachintam udaharan halo 610 christpurbabd thek 690 christpurvabder samarkar pathar ket banano mandir evan 690 christpurbabd evan 900 christpurvabder madhye banano kathamogat mandir.,0,ben
asamiya gaan gaite bhalo lag amar.,0,ben
"vashishth evar raza dike firlen evan vinitavave ballen: ""raja,aponi ekabar pratishruti die ashwikar karale ta aapnar kshetre kharap have.",0,ben
"samrik athva aadhyatmik parakram tinbhuvan tar saman keu nei, evan kakhano thakabe na.",0,ben
dui dharner krushi vyavasthapana riti yar madhye royas jaiv krushi o prevalent krushi.,0,ben
"sabche bada katha hal, amra jaani na kakhan aar kibhave durbhagya amader darja kada narve.",0,ben
2021-era mahila ragabi vishwakaper navam sanskarnti purvaparikalpit 18i september thek 18i octoberer samaysuchi thek pichie 8i october thek 12i november 2022-e neujiland anushtit has.,0,ben
"han, itimadhyei aami amar passporter baidhata dekhe niechi, aar aapnar ekuni bala sharter sang ta manansi.",0,ben
"ekati purna-dairghyer nirvak chalachchitra tiri karte, pariwarer jamidari bagan ekati asthayi studio nirman kara has, evan 1931 sale muktiprapth dya last kis name ekati purna-dairghyer nirvak chalachchitra prayojna karen tanra.",0,ben
"tai, trini nichu shreni manusher adhikarer janya ladai karechillen.",0,ben
"august 2006-e uttarer gricetio aantansamyukta has, yar fale ekasang samyukta evan ek companke kaaj kara ekati centrian grid rupayit has.",0,ben
parmanvik bidarner janya parmanvik vidyu centragulite uraniamke has prakritik bhave baa samrudh avastha sadharant jvalani hiseve vyabhhar kara has.,0,ben
jigyasabader samay anyanya sharyantrakarider naam prakasher janya tanke baadhya karaar anek pracheshta chalesil.,0,ben
packeger upar vitti kare bhartiya naagarik baa basindader bhada hal 200 baa 300 taka.,0,ben
"1960 sale, yave thek adhyayan vishyak course aarmbh hayes, ei pratishthan niyamitbhave shikshapaddhati o suchi unnati, chalachchitrer baishishtyukt shikshar gunamanke samrudh kara evan satyikarer shreshitber centra haowar upadeshke upalvdhi karaar janya parikaamor unnati kareque.",0,ben
wor swasthy vimata chhil star helath insurencer.,0,ben
"7i march, rashtra parichalith media evan maanvadhikar dalguli nirapatta bahini dwara sarkaari hospatal, vishwavidyalaya o mandir chatvar dakhal karaar khabar nischit kare.",0,ben
"sabar janya mudir jinispatra, chickesar suyog-suvidha, oshudh aar sabarkam prayojanian jinis nie sahayyer janya ekhankar anekguli sanstha agie asese.",0,ben
khanti saada marble die tiri evan jatil khodai die sajano ei sthapanati aurangaader vruhattam smritistambhaguli madhyeo ekata.,0,ben
ei samargulote charam abhawa paristiter sammukhin haoya sthangulor madhye orisa ekata.,0,ben
grishmakalta garam aar ardrata besh bhalorkam thakale anyanya dik thek abhawa bhalo haowar karna sede yawar katha kakhano bhavini.,0,ben
1829-e kalera ural parbater dakshina prante paunche ya.,0,ben
"kintu mangal pander birtvasuchak kaaj, uchch o mah nitir prati nishthar madhyam sampadit hayesil.",0,ben
tumi ama jignes karte parte tomar kono kichu nie sahayya lagave ki na.,0,ben
"ei dui sahodara bhaasha uttarer chhati raje bala has evan bhartiya upamahadesh 50 kotiroo beshi sankhyak maanush burute parein, 1931-e bhartiya roopali parda shabd aasaar pare, chodonti bhartiya sarkari bhashar upare hindi evan urduke janapriya chalachchitrer bhaasha hisabe begue newar janya yeti ekai yathest kaaran.",0,ben
"2014 sale singapore table tennis assosyeshner sabhapati li bi wyah ei samasyar karna padatyag karechillen, pare tar uttarsuri allen li ekajan chine janmagrahankari khelowar jheng jianer naagariktber abedner pakshe chhillen.",0,ben
seta aapnar iccha.,0,ben
"echadao, yadi tader baba mayer baa abhivavakder samast us thek barshik a 2.50 laksh taka atikram na kare.",0,ben
aponi seta nite parein.,0,ben
yadi tumi serakambhave bhavo.,0,ben
esav bapar bayskader sahayya kare eman ekata njio-r sang to yukt chhile tumi.,0,ben
shilpakalar bivinn rakamer rup kii kii?,0,ben
aapnake janate parini.,0,ben
eta tader shona aar ekagratar kshamtar upareo prabhava phele.,0,ben
ekata chhandobaddha galp kalpakahini kimba prakrut tathyavittik sahitya hate par aar eta bivinn vishya nie hate par.,0,ben
chalachchitratite kochi som kerala prasadtike karm pratishthan (guruswami vidyalaya) hisabe dekhano has.,0,ben
"agamical ki sab scul, college aar afis bandh?",0,ben
grand canyon uttar arizona avasthit evan eti markin yuktarastrer anyatam paryaton aakarshan seisathe vishwer satti prakritik aashcharyer ekati.,0,ben
prevalent proto indo irani bhaasha thek nem aasa vedic sanskrit evan gothic avestan bhashar prachintam lipibhukt rup adbhutabhave anurup.,0,ben
namta amar sathik mane nei; amar mane has ta 'p' die shuru has.,0,ben
basti elaka amader 3t scul royas.,0,ben
veshirabhag bhartiya rajyaguli sibiai-ke tader elakar madhye aparadher tadant karaar sadharan sammathi pradaan kareque.,0,ben
wor byrer jagta dekha evan era anand newa darkaar.,0,ben
"samay shesh! kaal dekha have, bachchara!",0,ben
"eta lal chal, bhanga dal aar kaanchaa paper ekata mishran die tiri has tai eta puropuri niramish.",0,ben
era kaaran hal bharter nijasv ekati atyant samrudh o paripakk deshiya chikisagath aitihya evan pashchimi jaibchikisa vigyane shaktishali bhit royas.,0,ben
ei ivent e.je styles ager viruddhe evan seth rolins codi rodeser viruddhe larve.,0,ben
"ekamatra milakha sinhai chhillen kamanwealth gemse vyaktigat swarnapadak prapak, kintu 2010 kamanwealth gemse bharter hay mahilader discus thro-e swarnapadak jite evan kamanwealth gemser athletics pratham mahila swarnapadak prapak hisabe 52 bashwar pare itihas gaden krishna punia.",0,ben
aami buslam ye shastriya sangit bharter pran.,0,ben
tomar ki mane has amar con bhashata newa uchit?,0,ben
ride yawar samay bar karbe ki kare?,0,ben
"bharatvarshe dekhar mato anek kichu ach, beshir bhaag gurutvapurna jalasha, pahaar aar samatlo tumi bharta pave.",0,ben
"ei, tomar bhai e pi dhilor kanseart udyoktader chene shunlam.",0,ben
"ei ghatnar bapar anveshan kare trini 'mizo eng israel?' (""mizo naki israeli?"") (2004) baity likheven.",0,ben
prayojanmato sahayyer janya veshirabhag elaka dalo gaian kara hayes.,0,ben
bada parda tar samay khub kam chhil tabuo taar charitrayan ekata joralo prabhava rekhe gamee.,0,ben
aami showar samay taar bapar shunav.,0,ben
"pulish yakhanai eman amalyogya aparadher abhiyoger kono tathy pa, ekata ef.aai.aar dayer karata kartavya hay danda.",0,ben
cauke bali na...,0,ben
vaider parasparer madhye praga tan chhil.,0,ben
kono male dhokar ag baa train athva biman yatra karaar ag tomake tomar tikakarner shansapatragulo dekhate balbe.,0,ben
"han, nishchalai, ken naya?",0,ben
ag ekabar kovide akrant hay thackle sei vyakti rogtar prati pratirodh garh the na?,0,ben
arjanhintar ei jain tattvati samaja sampatti o sampader adhiktar nyaisangat bantner dike agie nie yete par.,0,ben
"o achha, eta khubi suswadu shonachhe, kintu aami shuorer mas khai na.",0,ben
"bil balte landline bil, vidyuter bil baa jaler biler katha balchi.",0,ben
"amar mane has, agulo karaar par o aisav jinise aagrah khuje pave.",0,ben
"ekabar parikshata hay gele, aami tader koekajanke nie aasaw.",0,ben
"rang o shabd yukt purna kahini-chitra dairghyer cartoons, tar snow howite and dya seven dwareas-era (1937) madhyam prakash pa ya ekati visesh askar jitecil.",0,ben
"ei bashwar rodeser pratyavartaner pare eta ekata bada baper hate chaleng, bhaktara uttejit.",0,ben
"sar, aapnar chamkar vyakhyar janya aapnake dhanyabad.",0,ben
"kono dale ekati shato faskale adhikansh dakhle thaka bal chale ya, ya khela ekati gurutvapurna bhumika paalan kare.",0,ben
"udvasaner samay, aguayan red armir thek palate gie poorv prussia, silecia evan pomeranear mato german pradesher bipul sankhyak basindara maara ya, keu keu thanda o anahar, keu keu sangramer samay.",0,ben
deshiya sangbadadatader dwara ekatrit deshiya manoranjan anusthan evan tathyaguli a-deshiya darshakder janya sasta punra packej kara sambhava bale ekati matra desh samprachar karaar thek beshi caryakar eti.,0,ben
ekati pradarshani khela chalakalin keu keu mantavya kare ye khelwarra jaler upar die baltake ag piche kare bhali karano cheshta karche evan tai bodhhoy bhalibal namta ei krida janya besh ekata barnanamulak naam.,0,ben
"i.de.es avasheshe e.ti kiarneer shatadhik karmchari chhantai kare, kshatipuran commie deya, bak-afis cryaklap sankuchit kare, evan e.ti kiarneer sadar daptar shesh percent shicago thek planote sthananthrit kare.",0,ben
aami visesh kare avak haesi ye se taar pratham chhabitei katta bhalo kareque!,0,ben
"1591 christabdev, jan leagate pratham cembrij bibelti mudran karen, evan 1629-e king jems bibeler cembrij pholio sanskarnti mudran karen tomas evan jan baak.",0,ben
ei prashikshan shishur jibanke niyamanubarti karbe.,0,ben
"aami ki vitre aste pari, sar?",0,ben
"kintu asle aisav kare tara kichchu pyena,",0,ben
"jihadi, mujahidin o fedain halo anurup arabi shabd, ya ingreji abhidhan pravesh kareque.",0,ben
eter katha otter manei nei.,0,ben
shalankayanara chhil vengi (aadhunik pedavegi)-te rajdhani sah 300 thek 440 christabd avadhi godavari evan krishna madhyavarti andhra anchal shasankari ek prachin rajbansh.,0,ben
"patrer madhye chaler gundo yoga karaar samay, taar majhe, alp pariman cora narkels yoga karte parein.",0,ben
"yeman dharo, bivinn rajya thek dekhte pawa kanchanajangha mato himalayer anyanya parbatmalaguli advitiya evan pratity parbatmalari bhaag kare newar mato nijasv kichu baishishtya royas.",0,ben
"ekaki jibanyapaner janya adhiktar aadhyatmik pravrittivishishtder swabhav anuyayi tander janya sabarkam suyog-suvidha pradaan kara hato, evan ei shikshakder adhikansheroi prachur sankhyak shishya chhil.",0,ben
bhartiya sener yuddh-kathin evan bidrohi ek aadhikarik ek praktan premikar rahasyama bhave apahrut santaner khonje yaan.,0,ben
"2000-e, ei suchakati vyabhhar kare es.and.pi bi.es.i sensex-era bhavishya suktiguli vyavasa kare bi.es.i taar siddhantamulak bazarti khule deya.",0,ben
